CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TAB_X_CLASSE_SERIE;TAB_X_PR_DESEMP_ESPERADO;TAB_X_PR_DESEMP_REAL
57.187.234/0001-07;CONCEITO INSUMOS FUNDO DE INVESTIMENTO NAS CADEIAS  PRODUTIVAS AGROINDUSTRIAIS FIAGRO - DC;2024-11-30;Subclasse Senior Série 2;1.09;1.09
57.187.234/0001-07;CONCEITO INSUMOS FUNDO DE INVESTIMENTO NAS CADEIAS  PRODUTIVAS AGROINDUSTRIAIS FIAGRO - DC;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.69;0.69
57.187.234/0001-07;CONCEITO INSUMOS FUNDO DE INVESTIMENTO NAS CADEIAS  PRODUTIVAS AGROINDUSTRIAIS FIAGRO - DC;2024-11-30;Subclasse Subordinada Mezanino 1 | Série 1;1.28;1.28
57.187.234/0001-07;CONCEITO INSUMOS FUNDO DE INVESTIMENTO NAS CADEIAS  PRODUTIVAS AGROINDUSTRIAIS FIAGRO - DC;2024-11-30;Subclasse Subordinada Mezanino 1 | Série 2;1.36;1.36
57.191.922/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TERRAMAGNA - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior;0.00;0.00
57.191.922/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TERRAMAGNA - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.79;27.27
57.204.749/0001-78;MULTIMAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior Série 1;1.03;1.03
57.204.749/0001-78;MULTIMAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Mezanino 1 | Série 1;1.19;1.19
57.204.749/0001-78;MULTIMAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;6.67;6.67
57.213.448/0001-00;MISSÕES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
57.213.448/0001-00;MISSÕES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;2.23;2.23
57.213.492/0001-10;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CONSÓRCIOS CONSORCIEI III RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior Série 1;1.09;1.09
57.213.492/0001-10;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CONSÓRCIOS CONSORCIEI III RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Mezanino 1 | Série 1;1.45;1.45
57.213.492/0001-10;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CONSÓRCIOS CONSORCIEI III RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Mezanino 2 | Série 2;1.23;1.23
57.213.492/0001-10;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CONSÓRCIOS CONSORCIEI III RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.79;141.96
57.223.832/0001-94;IRLANDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior;0.00;0.00
57.223.832/0001-94;IRLANDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.79;0.37
57.224.939/0001-57;VCTEX CL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior Série 1;1.03;0.88
57.224.939/0001-57;VCTEX CL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Mezanino 1 | Série 1;1.29;1.10
57.224.939/0001-57;VCTEX CL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.00;16.19
57.246.541/0001-11;ZTIRAH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
57.246.541/0001-11;ZTIRAH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.83;-0.08
57.251.224/0001-93;FORTE AGRO INSUMOS FUNDO DE INVESTIMENTO NAS CADEIAS  PRODUTIVAS AGROINDUSTRIAIS FIAGRO - DC;2024-11-30;Subclasse Senior;0.00;0.00
57.251.224/0001-93;FORTE AGRO INSUMOS FUNDO DE INVESTIMENTO NAS CADEIAS  PRODUTIVAS AGROINDUSTRIAIS FIAGRO - DC;2024-11-30;Subclasse Subordinada Mezanino 1 | Série 1;1.18;1.18
57.251.224/0001-93;FORTE AGRO INSUMOS FUNDO DE INVESTIMENTO NAS CADEIAS  PRODUTIVAS AGROINDUSTRIAIS FIAGRO - DC;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.85;0.85
57.258.316/0001-03;CUB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS CRÉDITO IMOBILIÁRIO;2024-11-30;Subclasse Senior;0.00;0.00
57.258.316/0001-03;CUB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS CRÉDITO IMOBILIÁRIO;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.00;-3.16
57.259.989/0001-70;TRÊS TENTOS FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO  RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior Série 1;1.05;1.05
57.259.989/0001-70;TRÊS TENTOS FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO  RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Mezanino 1 | Série 1;1.08;1.08
57.259.989/0001-70;TRÊS TENTOS FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO  RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;2.55;2.55
57.268.846/0001-24;FANGIO FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
57.268.846/0001-24;FANGIO FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.00;0.00
57.269.975/0001-37;TERPSÍCORE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
57.269.975/0001-37;TERPSÍCORE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.00;0.00
57.270.081/0001-67;HAKKINEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
57.270.081/0001-67;HAKKINEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.00;0.00
57.271.402/0001-48;ROOT CAPITAL FIGUEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior Série 1;0.67;0.60
57.271.402/0001-48;ROOT CAPITAL FIGUEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada  |;0.00;0.00
57.283.589/0001-08;AXIOS NPL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior Série 1;1.52;1.52
57.283.589/0001-08;AXIOS NPL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.00;-14.17
57.284.265/0001-86;METROPOL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior Série 1;1.02;1.02
57.284.265/0001-86;METROPOL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;2.07;2.07
57.284.621/0001-61;BIAJU FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
57.284.621/0001-61;BIAJU FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.00;0.00
57.300.010/0001-60;LB I FUNDO  DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior Série 1;0.00;0.00
57.300.010/0001-60;LB I FUNDO  DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;25.53;25.53
57.310.139/0001-59;LC III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior Série 1;1.31;1.31
57.310.139/0001-59;LC III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.00;-1.81
57.325.152/0001-81;MAX 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
57.325.152/0001-81;MAX 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.03;0.03
57.334.752/0001-06;DOLPHIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior Série 1;0.00;0.00
57.334.752/0001-06;DOLPHIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.00;-1.39
57.339.373/0001-09;EMPHASIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
57.339.373/0001-09;EMPHASIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;1.00;1.00
57.340.272/0001-58;ESTÍMULO RETOMADA RIO GRANDE DO SUL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IS DE RESP LIM;2024-11-30;Subclasse Senior;0.00;0.00
57.340.272/0001-58;ESTÍMULO RETOMADA RIO GRANDE DO SUL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IS DE RESP LIM;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.54;0.54
57.341.862/0001-03;BOREAL II CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior Série 1;0.00;0.00
57.341.862/0001-03;BOREAL II CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;-2.24;-2.24
57.342.603/0001-99;B F PURO SANGUE FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS PADRONIZADOS RESP LIMITADA;2024-11-30;Subclasse Senior Série 1;0.00;0.00
57.342.603/0001-99;B F PURO SANGUE FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS PADRONIZADOS RESP LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.42;0.42
57.354.123/0001-48;BLIPAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior Série 1;1.15;1.15
57.354.123/0001-48;BLIPAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;32.50;32.50
57.362.995/0001-58;MILK INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior Série 1;1.13;1.13
57.362.995/0001-58;MILK INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;2.33;2.33
57.373.422/0001-20;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BULLLA CHEQUE EMPRESA;2024-11-30;Subclasse Senior;0.00;0.00
57.373.422/0001-20;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BULLLA CHEQUE EMPRESA;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.00;-1.59
57.377.642/0001-21;ITAÚNA PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior S?rie 1;0.00;0.21
57.377.642/0001-21;ITAÚNA PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada  |;0.00;0.00
57.377.862/0001-55;AEDGER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-11-30;Subclasse Senior;0.00;0.00
57.377.862/0001-55;AEDGER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.00;-84.94
57.378.455/0001-62;TERTON FUNDO DE INVESTIMENTO DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior;0.00;0.00
57.378.455/0001-62;TERTON FUNDO DE INVESTIMENTO DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.14;0.14
57.378.463/0001-09;SOLFARMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior;0.95;0.95
57.378.463/0001-09;SOLFARMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Mezanino 1 |;0.75;0.75
57.378.463/0001-09;SOLFARMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.00;-35.75
57.382.221/0001-99;CREDIT FORT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior;0.00;0.00
57.382.221/0001-99;CREDIT FORT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada | Subordinada;0.76;0.76
57.391.980/0001-18;CLASSE ÚNICA DE COTAS DO FIC FIDC GUARDIAN II DE RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior Série 1;0.00;0.00
57.391.980/0001-18;CLASSE ÚNICA DE COTAS DO FIC FIDC GUARDIAN II DE RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.00;12.00
57.407.013/0001-05;VARYAGI I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADO PÚBLICO RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior Série 1;1.02;1.02
57.407.013/0001-05;VARYAGI I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADO PÚBLICO RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Mezanino 1 | Série 1;1.13;1.13
57.407.013/0001-05;VARYAGI I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADO PÚBLICO RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.79;4.17
57.409.698/0001-10;BOA VISTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
57.409.698/0001-10;BOA VISTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.79;3.34
57.414.978/0001-17;ORION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
57.414.978/0001-17;ORION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.79;-1.70
57.437.688/0001-99;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIO EVEREST;2024-11-30;Subclasse Senior;0.00;0.00
57.437.688/0001-99;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIO EVEREST;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.00;-0.18
57.437.905/0001-40;BERRINI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior;0.00;0.00
57.437.905/0001-40;BERRINI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada  |;0.00;-0.60
57.438.580/0001-10;LATACHE LF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
57.438.580/0001-10;LATACHE LF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.00;1.18
57.441.816/0001-78;PROSPER INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL  RESP LIMITADA;2024-11-30;Subclasse Senior Série 1;0.00;0.00
57.441.816/0001-78;PROSPER INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL  RESP LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;25.86;25.86
57.441.816/0001-78;PROSPER INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL  RESP LIMITADA;2024-11-30;Subclasse Subordinada Mezanino 1 | Série 1;0.94;0.94
57.441.997/0001-32;F4RES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior Série 1;0.00;0.00
57.441.997/0001-32;F4RES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.39;0.39
57.449.433/0001-46;SOA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE ILIMITADA;2024-11-30;Subclasse Senior;0.00;0.00
57.449.433/0001-46;SOA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE ILIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.00;-0.04
57.474.036/0001-24;C18 FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2024-11-30;Subclasse Senior Série 1;0.87;0.87
57.474.036/0001-24;C18 FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.25;0.25
57.506.211/0001-18;NOVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  SERVIÇOS RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior Série 1;0.00;0.00
57.506.211/0001-18;NOVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  SERVIÇOS RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;1.18;1.18
57.507.339/0001-04;STRATEGI VISION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior;0.00;0.00
57.507.339/0001-04;STRATEGI VISION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.00;0.77
57.519.386/0001-60;MAX 365 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
57.519.386/0001-60;MAX 365 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.57;0.57
57.533.260/0001-40;ONZE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior;0.00;0.00
